,carat,cut,color,clarity,depth,table,x,y,z,cut_mdl,color_mdl,clarity_mdl,price_predicted
272,0.72,Premium,F,SI1,59.5,62.0,5.85,5.74,3.45,3,4,2,2902.084496356767
273,1.5,Good,G,SI1,58.4,65.0,7.45,7.41,4.34,1,3,2,9125.818799230497
274,1.31,Very Good,H,VS2,61.4,59.0,6.96,7.01,4.29,2,2,3,7815.250350671673
275,1.0,Very Good,D,SI1,62.1,58.0,6.34,6.45,3.97,2,6,2,5846.846754411559
276,0.41,Premium,G,VVS1,60.3,60.0,4.78,4.74,2.87,3,3,6,1952.710785511812
277,0.38,Ideal,F,VVS1,61.0,57.0,4.67,4.71,2.86,4,4,6,2164.0260677541646
278,0.35,Premium,E,VVS1,60.7,59.0,4.58,4.55,2.77,3,5,6,2065.0606287798637
279,0.3,Premium,D,VS2,61.7,58.0,4.32,4.3,2.66,3,6,3,374.7316622231365
280,1.13,Ideal,I,VS1,61.6,54.0,6.72,6.74,4.15,4,1,4,6747.691461997496
281,0.37,Premium,E,VVS2,60.9,59.0,4.61,4.65,2.82,3,5,5,1717.2105307864813
282,0.39,Premium,G,VVS2,60.7,61.0,4.73,4.7,2.86,3,3,5,1253.3838904131271
283,0.5,Good,D,SI1,63.9,56.0,5.02,4.93,3.18,1,6,2,1298.2464299869607
284,0.31,Ideal,E,VS2,61.5,56.0,4.39,4.42,2.71,4,5,3,297.95870264478435
285,1.72,Good,D,SI2,63.4,62.0,7.53,7.59,4.79,1,6,1,11494.700245152633
286,1.27,Ideal,H,SI1,59.8,57.0,7.08,7.01,4.22,4,2,2,7250.465778236985
287,1.0,Good,D,VS2,62.8,61.0,6.31,6.34,3.97,1,6,3,6215.294890349269
288,1.59,Premium,I,VS2,59.9,60.0,7.61,7.57,4.55,3,1,3,10110.945771554108
289,0.38,Very Good,F,VS2,60.9,56.0,4.67,4.72,2.86,2,4,3,282.97985689941015
290,2.39,Ideal,J,VS1,62.1,57.0,8.53,8.57,5.31,4,0,4,17499.428051351504
291,1.01,Premium,F,SI1,62.2,59.0,6.36,6.41,3.97,3,4,2,5450.291275370204
292,0.31,Premium,H,VVS1,62.6,58.0,4.33,4.29,2.7,3,2,6,754.2362732855554
293,2.05,Ideal,J,VS1,61.8,58.0,8.12,8.16,5.03,4,0,4,14511.875275956432
294,0.7,Good,F,SI1,61.1,61.0,5.68,5.71,3.48,1,4,2,2416.065376587465
295,1.01,Fair,I,I1,56.1,63.0,6.7,6.65,3.74,0,1,0,2978.3456420641523
296,1.55,Very Good,H,VS2,63.3,56.0,7.38,7.32,4.65,2,2,3,9924.111133303484
297,0.33,Premium,E,VVS1,59.7,58.0,4.49,4.52,2.69,3,5,6,1889.3222302272134
298,1.51,Premium,E,SI1,62.9,62.0,7.31,7.21,4.57,3,5,2,10163.533758649479
299,0.26,Very Good,D,VVS2,59.1,59.0,4.21,4.28,2.51,2,6,5,915.2914976015782
300,1.01,Premium,D,SI1,59.8,54.0,6.6,6.5,3.93,3,6,2,6089.85631429621
301,0.42,Very Good,D,SI1,60.2,57.0,4.85,4.89,2.93,2,6,2,750.4331963846826
302,1.03,Premium,H,I1,62.9,59.0,6.41,6.3,4.0,3,2,0,3939.2876419047825
303,1.57,Ideal,I,SI2,62.6,58.0,7.38,7.41,4.63,4,1,1,9043.170740517713
304,1.01,Very Good,G,VS1,63.1,55.0,6.34,6.37,4.01,2,3,4,6022.545388390945
305,2.51,Premium,J,SI2,59.3,58.0,8.87,8.83,5.25,3,0,1,16827.952592420974
306,0.7,Very Good,D,SI1,63.2,55.0,5.62,5.65,3.56,2,6,2,3210.7707761217953
307,0.95,Ideal,G,VS2,61.6,56.0,6.34,6.3,3.89,4,3,3,5282.022417403608
308,0.32,Ideal,E,SI2,62.7,55.0,4.39,4.42,2.76,4,5,1,-661.3490911709587
309,1.25,Premium,J,SI2,62.3,59.0,6.82,6.86,4.26,3,0,1,5756.433483603971
310,2.26,Premium,I,SI2,62.0,58.0,8.4,8.37,5.2,3,1,1,14951.005129975843
311,0.28,Ideal,G,IF,60.9,57.0,4.24,4.27,2.59,4,3,7,1489.1400520739408
312,1.52,Ideal,I,SI1,61.4,57.0,7.4,7.43,4.55,4,1,2,9127.413240682119
313,0.4,Good,D,VS1,56.3,59.0,4.94,4.97,2.79,1,6,4,1466.7314303157746
314,1.7,Very Good,F,SI2,63.4,57.0,7.54,7.57,4.79,2,4,1,10834.5371682823
315,2.01,Good,J,SI2,63.4,59.0,7.95,7.99,5.05,1,0,1,12124.211907388051
316,0.3,Ideal,D,VS2,62.2,54.0,4.31,4.28,2.67,4,6,3,529.8720228314614
317,0.55,Very Good,E,VS2,61.6,60.0,5.23,5.27,3.23,2,5,3,2096.5387640599456
318,0.33,Premium,E,VVS1,59.7,58.0,4.52,4.49,2.69,3,5,6,1889.3222302272134
319,1.16,Ideal,G,VVS2,62.0,56.0,6.75,6.71,4.17,4,3,5,8174.452595298511
320,1.51,Very Good,J,SI1,62.9,59.0,7.25,7.29,4.57,2,0,2,8409.480800726142
321,0.29,Ideal,F,VS1,61.6,56.0,4.26,4.31,2.64,4,4,4,326.0262811751654
322,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,2,5,4,3938.1652497508603
323,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44,3,2,1,-1160.7526152340124
324,0.52,Ideal,E,VS2,61.2,56.0,5.2,5.16,3.17,4,5,3,2143.21188744762
325,2.17,Premium,H,SI1,59.9,61.0,8.39,8.38,5.02,3,2,2,15003.553352497953
326,1.37,Ideal,H,VS1,63.8,56.0,7.01,6.98,4.46,4,2,4,9176.33476409231
327,0.3,Very Good,F,VVS1,61.0,57.0,4.33,4.36,2.65,2,4,6,1150.7917523269089
328,1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,3,6,1,6005.613814131802
329,0.32,Ideal,E,VVS1,60.9,57.0,4.42,4.45,2.7,4,5,6,1956.5933915592132
330,0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,3,3,3,-408.87749761321993
331,0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,3,6,3,-503.96033054011787
332,0.7,Ideal,H,VS2,61.1,57.0,5.71,5.74,3.5,4,2,3,2765.50991603247
333,0.53,Ideal,E,VS1,61.5,57.0,5.22,5.25,3.22,4,5,4,2754.669583269979
334,0.71,Ideal,I,VVS1,62.4,55.0,5.69,5.76,3.57,4,1,6,4104.3620854838955
335,1.16,Ideal,G,VVS1,61.9,55.0,6.75,6.78,4.19,4,3,6,8698.041091844545
336,1.01,Premium,E,SI1,59.2,60.0,6.56,6.51,3.87,3,5,2,5770.073794833206
337,0.4,Ideal,G,VVS2,62.6,53.0,4.72,4.77,2.97,4,3,5,1496.3934502977781
338,1.51,Good,F,SI2,62.9,55.0,7.22,7.28,4.56,1,4,1,9009.882021423791
339,1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,2,1,1,4075.822457655815
340,0.37,Ideal,I,SI1,60.7,60.0,4.6,4.62,2.8,4,1,2,-977.5446760953064
341,0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,3,4,3,350.25101823140994
342,0.64,Good,H,VS1,61.8,60.3,5.47,5.53,3.4,1,2,4,2296.4621350955767
343,2.01,Very Good,I,SI1,60.8,60.0,8.12,8.15,4.95,2,1,2,13122.723284005415
344,1.29,Ideal,G,VS2,62.5,57.0,6.89,6.92,4.35,4,3,3,8269.575192798675
345,1.01,Very Good,G,VVS2,63.4,55.0,6.41,6.34,4.04,2,3,5,6546.133884936979
346,2.01,Premium,H,SI1,62.7,59.0,8.08,8.03,5.05,3,2,2,13597.646164076743
347,0.51,Very Good,J,SI1,63.3,56.0,5.12,5.02,3.21,2,0,2,-377.43912690640354
348,0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,2,5,3,1920.8003655072944
349,1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,2,3,3,5498.9568918449095
350,0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68,3,5,6,1713.583831674563
351,0.36,Ideal,G,VVS1,60.0,56.0,4.66,4.69,2.81,4,3,6,1668.5051497385102
352,0.31,Premium,H,VS1,61.4,61.0,4.36,4.33,2.67,3,2,4,-292.9407198065128
353,0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,3,3,5,4592.413462913495
354,1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,3,2,2,9116.317000984147
355,0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,2,5,1,170.66977820462125
356,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,4,4,1,1215.5983712741754
357,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,1,1,1,3657.074499218512
358,0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,0,3,1,1505.4231992464283
359,0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,4,2,1,1894.071321493052
360,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,4,2,7,3541.825913071725
361,1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,1,4,2,5140.010554153552
362,0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,3,2,4,-205.07152053018763
363,0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,3,5,1,4631.400903352893
364,1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,4,4,4,7707.039020386503
365,0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,1,5,4,2904.332896379281
366,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,4,6,2,6244.996674904534
367,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,2,1,5,1600.9780814710284
368,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,4,2,7,1345.0959311635888
369,0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,3,3,2,-53.77400139599922
370,0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,4,3,7,1928.4860484555675
371,0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,3,2,7,1453.5631683842403
372,0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,3,3,5,2395.6834810053588
373,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,4,3,7,8430.80679490365
374,0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,3,3,6,2128.4491840644623
375,0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,4,5,4,2578.9311847173285
376,0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,3,2,5,142.7785774631957
377,0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,4,5,4,821.5471991908189
378,0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,4,1,4,333.2399148257382
379,0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,3,6,2,3365.9111367301193
380,1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,4,0,1,5472.227847830669
381,0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,3,2,4,-117.20232125386246
382,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,1,2,3,2651.5656313127965
383,0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,4,4,6,2515.5028648594653
384,0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,4,3,4,1060.6741530280688
385,0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,4,4,4,1204.7182739384198
386,1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,2,2,2,8961.176640375821
387,0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,4,5,3,473.6971011974347
388,1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,4,3,1,4674.191420693167
389,1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,3,3,3,7587.219636532396
390,0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,4,3,5,4220.338627863866
391,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,3,3,2,649.1795928146039
392,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,4,5,5,1784.4816921184802
393,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,4,4,6,1812.5492706488621
394,0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,4,5,1,2853.4188798820596
395,1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,4,2,1,6463.269683861976
396,0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,3,4,6,2448.2317035274646
397,0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,3,1,3,4047.9710214876523
398,1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,3,6,0,5921.371313967396
399,0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,2,5,3,1832.9311662309692
400,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,2,5,2,5966.410231330183
401,0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,4,6,5,2455.741008686784
402,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,4,4,3,-21.823816818217892
403,0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,4,4,7,3126.960560681824
404,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,4,5,4,2842.538782546306
405,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,3,6,5,4497.330629986596
406,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,1,1,5,3115.352507112886
407,0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,1,4,3,-487.24489864319366
408,0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,2,5,3,1745.0619669546431
409,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,4,2,1,839.6409301771464
410,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,4,3,2,980.058351975581
411,1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,4,0,3,9506.957616317804
412,0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,4,5,5,1257.2664964605274
413,0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,2,5,3,3414.5767532048267
414,0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,4,5,3,5482.241459947987
415,1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,2,6,2,5934.715953687884
416,1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,4,4,2,10438.237596176428
417,0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,4,4,2,-545.4123133642515
418,0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,4,3,2,-162.24123861665066
419,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,3,6,1,5742.006216302827
420,0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,4,5,3,3724.8574744214766
421,1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,3,1,0,3795.2435209944306
422,0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,4,4,3,1911.298567260943
423,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,3,4,3,5886.010572639912
424,0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,3,2,2,593.0046711805771
425,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,1,2,1,3888.987819405189
426,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,4,2,1,13317.06722741536
427,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,2,3,1,5066.864293687122
428,0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,4,4,2,3496.5708533467186
429,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,3,2,3,-640.790817799897
430,0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,4,4,3,856.8681759450374
431,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,4,4,3,-109.69301609454305
432,1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,1,5,1,4936.204577070521
433,0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,3,5,3,3921.193910918455
434,0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,2,5,2,1572.950267513911
435,0.51,Ideal,E,VS1,62.0,57.0,5.11,5.15,3.18,4,5,4,2578.9311847173285
436,1.0,Very Good,G,VVS2,62.3,58.0,6.39,6.45,4.0,2,3,5,6458.264685660653
437,0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,2,5,5,3143.7157571520147
438,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,4,2,3,14188.505821954777
439,0.32,Ideal,E,VS2,60.2,57.0,4.51,4.46,2.7,4,5,3,385.8279019211095
440,0.31,Premium,D,SI1,62.1,58.0,4.33,4.3,2.68,3,6,2,-60.987635046572905
441,0.34,Premium,F,VS2,60.7,60.0,4.5,4.46,2.72,3,4,3,86.64342040243355
442,0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,4,3,4,269.8513595411396
443,0.7,Very Good,I,SI2,58.8,60.0,5.8,5.83,3.42,2,1,1,1088.2696822607477
444,0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,3,5,4,666.406838582494
445,0.73,Premium,F,SI2,59.5,62.0,5.89,5.84,3.49,3,4,1,2466.3651990870567
446,1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,3,4,4,9045.675047475712
447,0.32,Ideal,G,IF,62.9,55.0,4.41,4.37,2.76,4,3,7,1840.6168491792423
448,2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,4,2,3,14276.3750212311
449,0.5,Ideal,H,SI1,61.9,56.0,5.08,5.13,3.16,4,2,2,484.5374339599266
450,0.52,Very Good,G,SI1,63.3,57.0,5.11,5.08,3.22,2,3,2,669.7776307589302
451,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,4,3,2,2825.311536778414
452,1.0,Premium,H,VS2,59.7,59.0,6.57,6.52,3.91,3,2,3,5246.445533713908
453,0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,4,3,4,2115.1045443439743
454,0.34,Ideal,E,SI1,62.9,56.0,4.48,4.45,2.81,4,5,2,37.97780392772711
455,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,4,2,2,836.0142310652291
456,0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,3,6,3,4153.10723110513
457,0.5,Ideal,J,VS2,62.5,53.0,5.09,5.12,3.19,4,0,3,368.56089157995666
458,0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,2,3,2,-999.7371554912543
459,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,1,1,2,13670.536517607694
460,0.55,Ideal,E,VS1,61.9,55.0,5.3,5.24,3.25,4,5,4,2930.407981822629
461,1.01,Ideal,E,VS2,61.3,57.0,6.49,6.46,3.97,4,5,3,6448.802651987566
462,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,4,3,6,9576.7330846078
463,0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,2,5,2,1133.6042711322834
464,0.4,Premium,F,VS2,62.1,58.0,4.71,4.76,2.94,3,4,3,613.8586160603863
465,0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,4,5,3,2934.0346809345483
466,0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,4,4,5,1904.0451690371056
467,0.5,Ideal,G,VS2,61.6,55.0,5.11,5.14,3.16,4,3,3,1327.9084499689634
468,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,3,5,3,7172.354284142495
469,1.22,Ideal,F,VS2,62.6,56.0,6.8,6.78,4.25,4,4,3,7974.273317327397
470,0.33,Ideal,F,VS1,61.2,56.0,4.46,4.49,2.74,4,4,4,677.503078280467
471,1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,1,2,2,8893.90547904382
472,0.71,Premium,F,SI1,60.4,58.0,5.8,5.83,3.51,3,4,2,2814.21529708044
473,0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,4,4,5,322.3995820632472
474,0.6,Premium,E,SI2,62.0,59.0,5.41,5.37,3.34,3,5,1,1643.848127957829
475,0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,1,1,5,1709.4453186916799
476,0.91,Ideal,F,SI1,60.2,57.0,6.29,6.34,3.8,4,4,2,4726.739643215275
477,1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,2,5,2,7284.448220475064
478,0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,4,2,1,312.4257345191945
479,1.09,Good,F,SI1,61.0,64.0,6.58,6.63,4.03,1,4,2,5842.964148364157
480,0.49,Premium,H,SI2,59.9,59.0,5.17,5.12,3.08,3,2,1,-282.06062247075806
481,0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81,4,3,6,1580.635950462185
482,1.28,Premium,G,VVS2,62.1,58.0,6.96,6.91,4.31,3,3,5,9073.742626006093
483,0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,4,1,7,1816.1362051875149
484,1.02,Good,H,SI2,63.7,58.0,6.28,6.24,3.99,1,2,1,4064.7262179578393
485,1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,1,5,1,4936.204577070521
486,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,1,5,2,5371.923874340229
487,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,3,2,4,7439.548816510125
488,1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,3,2,3,9991.382294635483
489,0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,4,3,5,2990.1698379953104
490,0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,4,3,2,4406.957123752272
491,2.31,Premium,I,SI2,58.8,58.0,8.7,8.64,5.1,3,1,1,15390.351126357471
492,0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,2,3,2,1372.7312249695333
493,0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,2,2,6,686.9651119535556
494,1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,3,5,3,6205.793092102915
495,0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,4,5,3,1264.5198946843648
496,0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,4,3,7,1049.7940556923131
497,0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,1,6,5,496.5435391642768
498,0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,4,3,2,804.3199534229298
499,1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,1,2,1,4064.7262179578393
500,0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,3,6,4,4413.088129822188
501,1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,2,3,1,6384.902282832003
502,0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,2,3,2,-1263.3447533202307
503,1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,2,2,2,9224.784238204798
504,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,4,3,3,-165.8679377285698
505,0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,4,6,4,3425.9288998382817
506,0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,4,6,2,1060.7139176013334
507,0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,4,3,2,13.497159936000571
508,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,2,1,3,13646.31178055145
509,0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,4,3,5,705.570656810849
510,1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,0,1,2,3937.6534358798963
511,0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,4,5,2,-225.6297939012493
512,0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,1,0,4,2711.327487485476
513,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,1,5,1,-335.94737950900526
514,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,3,3,2,6097.069947946782
515,1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,2,4,1,5386.646813150124
516,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,4,1,5,3580.773588937862
517,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,4,5,2,3201.268977875443
518,0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,3,0,5,4775.365495116717
519,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,1,4,3,-311.50650009054334
520,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,4,4,1,17735.00783522336
521,0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,4,3,4,3169.53493565988
522,1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,2,6,1,5323.258257865526
523,1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,2,5,2,5702.8026335012055
524,1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,4,4,1,5081.843139432494
525,0.8,Good,G,SI1,63.9,57.0,5.84,5.81,3.72,1,3,2,2974.974849887718
526,0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,4,5,3,1264.5198946843648
527,0.44,Premium,F,SI2,62.8,60.0,4.86,4.82,3.04,3,4,1,-81.84157992638029
528,0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,4,5,4,4775.661166625463
529,0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,2,6,4,743.1797981608452
530,0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,3,5,3,4009.06311019478
531,0.31,Ideal,F,VS2,61.6,56.0,4.39,4.35,2.69,4,4,3,-21.823816818217892
532,1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,3,1,1,8009.338387146132
533,1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,3,1,4,6504.681902112845
534,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,4,3,4,94.11296098848834
535,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,2,2,7,419.73081501266097
536,0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,2,2,2,2019.5098975461096
537,1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,3,3,1,4606.920259361166
538,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,1,5,7,1487.5456106223191
539,1.23,Premium,G,VVS2,59.6,59.0,6.98,6.95,4.15,3,3,5,8634.396629624465
540,0.75,Very Good,E,SI1,63.4,57.0,5.77,5.75,3.65,2,5,2,3330.3342530404207
541,1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13,4,3,3,6687.9296058248165
542,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,2,0,3,497.62616674493347
543,0.91,Premium,G,VS1,62.2,58.0,6.22,6.12,3.85,3,3,4,5298.9937562360155
544,1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,2,2,1,4219.866578566165
